,tweet_text,initial_location,tweet_date,tweet_id,user_id
11,"@HonourSamson @RaheemOzii @KLeeeyah Yeast infection comes like foam from detergent, this is different boss man.","Ojo, Nigeria",2021-11-30 23:54:21+00:00,1465831596624269312,1251687516392087552
12,This thread. Sha na to get sense https://t.co/LLDMpdc97t,"Lagos, Nigeria",2021-11-30 23:53:53+00:00,1465831480676995075,225599086
13,Just posted a photo @ Federal University Dustse Jigawa State https://t.co/S8j0Ok0yKP,"Kano, Nigeria",2021-11-30 23:52:10+00:00,1465831048797958149,844132743059570688
14,Where has this year gone?,"Abuja, Nigeria",2021-11-30 23:50:59+00:00,1465830752847806465,25748883
15,Stop reading my tweets,"Abuja, Nigeria",2021-11-30 23:50:52+00:00,1465830722908954628,3363979503
16,@Frankmezor @b_abisola Kindly reach her now. She has turned it on,"Ondo, Nigeria",2021-11-30 23:50:19+00:00,1465830581586038786,1344972225405980673
17,"@directordiji You are me, I am you","Lagos, Nigeria",2021-11-30 23:49:55+00:00,1465830482474643459,147554487
18,"https://t.co/mLCNkqV9bg
Come and start December with the Lord","Lagos, Nigeria",2021-11-30 23:49:02+00:00,1465830259379605505,389759045
19,Congratulations @paraga wish you all the best #TwitterAllTheWay 👌 https://t.co/KN5ntnEbZn,"Kaduna, Nigeria",2021-11-30 23:48:54+00:00,1465830225158225924,1083966081927135232
20,@teebouiie I'm available for enjoyment  &amp; gifts,"Lagos, Nigeria",2021-11-30 23:47:14+00:00,1465829806826733575,972365535005544448
21,"@MailSport The English team is just insensitive, it's football not rugby of basket ball 10 goals the ladies should relaxed but..........","Ilorin, Nigeria",2021-11-30 23:46:50+00:00,1465829706645782529,522965186
22,Focus on being good to you so you’ll be better for the right one,"Abuja, Nigeria",2021-11-30 23:46:42+00:00,1465829674064429057,3363979503
23,"You think if Sanwo-Olu goes for second term, he will lose because of ENDSARS? Joke of the year... APC won immediately after the election despite making so much mouth... https://t.co/GCW7PnFTnh","Osun, Nigeria",2021-11-30 23:46:39+00:00,1465829660474937357,1248983623107297285
24,You accept recommendations yet deny accusations Leeeemao #EndSARS https://t.co/4ZI1R27NL0,"Ikeja, Nigeria",2021-11-30 23:46:13+00:00,1465829550261219342,1871826607
25,Am I the only one that like something then buy it and then grow to hate it???,"Osun, Nigeria",2021-11-30 23:46:05+00:00,1465829517742772234,1297311731274964993
26,@khanofkhans11_ Tah! Who dash you,"Lagos, Nigeria",2021-11-30 23:45:32+00:00,1465829379045478400,389759045
27,"Even better don’t stress the little shit
If they want you they’ll come correct","Abuja, Nigeria",2021-11-30 23:45:12+00:00,1465829296807755779,3363979503
28,"HONDA ACCORD 2016 COUPE EX AVAILABLE FOR JUST 5.5m 
#capital__cars @ Abuja, Nigeria https://t.co/tlk5TgrOpJ","Abuja, Nigeria",2021-11-30 23:45:08+00:00,1465829277052637185,945367708325044225
29,"@khanofkhans11_ Perfect.
What about when I'm laughing hard and I hit you?🙄🙄","Lagos, Nigeria",2021-11-30 23:45:06+00:00,1465829268374568967,389759045
30,"BMW 1SERIES HATCHBACK GOING FOR 2.5m 
#capital__cars @ Abuja, Nigeria https://t.co/0ssecgppfa","Abuja, Nigeria",2021-11-30 23:44:24+00:00,1465829095791599619,945367708325044225
31,"Its will be great on future, Join guys get early !! Dont miss this chance !

@Shita05_JR 
@Kiswandana4 
@AmarSemplo 

#FrodoTech #FRDX #Blockchain  #Airdrops  #BTC  #CryptoInvestment  #CryptocurrencyNews  #coinmarketcap #Binance  #PancakeSwap https://t.co/LpdnCBVnSK","Uyo, Nigeria",2021-11-30 23:43:36+00:00,1465828894104301578,1052849737731371009
32,@khanofkhans11_ No let Don Jazzy catch you,"Lagos, Nigeria",2021-11-30 23:43:30+00:00,1465828867411689473,389759045
33,This life don’t allow anybody to stress you in the name of fake love,"Abuja, Nigeria",2021-11-30 23:43:13+00:00,1465828794376282127,3363979503
34,Arrgghhhh... This guyyy! https://t.co/SUMXzcusj4,"Ikeja, Nigeria",2021-11-30 23:43:08+00:00,1465828775480995843,838339098339323904
35,@esther_ansaa It that time of the year,"Lagos, Nigeria",2021-11-30 23:42:53+00:00,1465828714260926467,947990501592006656
36,@khanofkhans11_ What about pillow fights?,"Lagos, Nigeria",2021-11-30 23:42:12+00:00,1465828539891130373,389759045
37,"I don finally get one. 

Y’all meet my sugar mummy @Jos_Spicegurl https://t.co/gctoInMBnU","Federal Capital Territory, Nigeria",2021-11-30 23:41:28+00:00,1465828355819851782,3402737302
38,"It’s okay 
not with me tho https://t.co/tRsO1C3vQu","Victoria Island, Nigeria",2021-11-30 23:40:32+00:00,1465828123149225994,1053388850574299137
39,@Dee_Bebegirl Thanks 🙏,"Ibadan, Nigeria",2021-11-30 23:40:29+00:00,1465828110046224385,938186678778376192
40,"MERCEDES BENZ GLK350 2011 AVAILABLE FOR JUST 6m 
#Capital__cars @ Abuja, Nigeria https://t.co/iCtYJE0k24","Abuja, Nigeria",2021-11-30 23:40:03+00:00,1465827998171422724,945367708325044225
41,@sharafat_yenyen Are You A Virgin?,"Kaduna, Nigeria",2021-11-30 23:39:27+00:00,1465827849563222026,1343544798951714816
42,Need to go on a proper date this month,"Ilishan, Nigeria",2021-11-30 23:39:20+00:00,1465827817141198848,1190529793357438977
43,Been sleeping since past 7. What do I do now? 😭,"Port Harcourt, Nigeria",2021-11-30 23:38:46+00:00,1465827676875280388,189601011
44,Thank you Almighty God.  You made it possible.,"Lagos, Nigeria",2021-11-30 23:38:44+00:00,1465827667350016008,389759045
45,Omox3 https://t.co/iZtbtrD2KK,"Anambra, Nigeria",2021-11-30 23:38:36+00:00,1465827635825676294,1271697861135208448
46,Even the dead needs more life.,"Ikeja, Nigeria",2021-11-30 23:38:16+00:00,1465827549414666245,838339098339323904
47,"@MarkOtabor @_Matriach ""You"" is a personalised word.","Port Harcourt, Nigeria",2021-11-30 23:38:11+00:00,1465827529210667015,59542931
48,"Happy New Month pluggers ❤️
#mufasatundeednut #apple #appleiphone #ikejacitymall #lagos @ Computer village, ikeja, Lagos. https://t.co/zCULQjlNQ2","Ikeja, Nigeria",2021-11-30 23:38:10+00:00,1465827524362092545,1129132402998153220
49,"@TheBinance_NFT I believe this is a faithful project.The projector has a lot of attractions so hopefully the project will be better in the future and will be the best.
I love it

@olamidexo
@sirmueloka4
@christaiwoo
0xc9C31a32a906625362fe2F819cA546CF31773dD9","Ikare, Nigeria",2021-11-30 23:37:40+00:00,1465827399703007235,1260156016903303168
50,@vantope22 Thanks sir for the heads up,"Ondo, Nigeria",2021-11-30 23:37:22+00:00,1465827323601731588,1344972225405980673
51,Just posted a photo @ Lagos State https://t.co/vNEq6WRgzk,"Lagos, Nigeria",2021-11-30 23:37:19+00:00,1465827312797114369,1163314130
52,"""Hi, I'm just hanging around"" 
Another classic pun in an action-packed film 😅👏🏾 
#HollywoodJokes #Venom #VenomLetThereBeCarnage https://t.co/BHdUSrKzkO","Abuja, Nigeria",2021-11-30 23:35:34+00:00,1465826871837442048,1134911456028352519
53,More life Pops ! Love you ❤️,"Lagos, Nigeria",2021-11-30 23:35:20+00:00,1465826814178254849,350925238
54,"Just posted a photo @ Palm avenue, Mushin https://t.co/DzpymzU7gm","Lagos, Nigeria",2021-11-30 23:35:06+00:00,1465826753125896197,3124663373
55,How do you plan on enforcing this tho @paraga? Some folks here do not have pictures on their avi. https://t.co/NGAokutyhP,"Abuja, Nigeria",2021-11-30 23:34:34+00:00,1465826621189935108,697733694887428100
56,"AIRDROP 1,000 $BNB FOR 1,000 PARTICIPANTS

📌 Complete Each Of The Tasks Below:
@christaiwoo
@1_nonye.@Lexybabs LIKE
2. RT
3. FOLLOW
📋 Fill in your Binance Smart Chain Address in The Comments
Event lasts up to 1,000 RT &amp; Starts Airdrop Distribution 🎉 https://t.co/AoCS6XZ5O3","Ikare, Nigeria",2021-11-30 23:33:46+00:00,1465826419771011080,1260156016903303168
57,"Omo, Naija no dey carry last! I am #TeamNaija! Which team are you repping? #GTConcert2021 @GTBankGhana @davido @adekunleGold @officialNiniola @temsbaby @WandeCoal @zlatan_ibile @bujutoyourears","Maiduguri, Nigeria",2021-11-30 23:31:55+00:00,1465825953523933188,1185459949
58,"Just posted a photo @ Federal Capital Territory, Nigeria https://t.co/fiVH4EdCOI","Federal Capital Territory, Nigeria",2021-11-30 23:31:47+00:00,1465825920900419588,1296033541504073729
59,Stream 😤,"Abuja, Nigeria",2021-11-30 23:31:40+00:00,1465825891204976640,3363979503
60,"https://t.co/mZB9n8D9aQ
You should be In paradise with me 🏝💊","Abuja, Nigeria",2021-11-30 23:31:23+00:00,1465825819582947329,3363979503
61,I'm interested in Data Analytics pls? https://t.co/VJUNX5cGyF,"Ikeja, Nigeria",2021-11-30 23:30:56+00:00,1465825706064039937,372334949
62,Hello December 😍 https://t.co/lDW5IXoZQf,Millennium Hope,2021-11-30 23:30:00+00:00,1465825471908745220,1343544798951714816
63,Every sunset is an opportunity to reset #happynewmonth from your favorite crypto coach and mentor @scruzz_wrld co founder of debullsacademy https://t.co/TKaFROLViu,"Port Harcourt, Nigeria",2021-11-30 23:29:59+00:00,1465825465374056453,1399515438963466240
64,There are going to be so many hot beautiful girls around come december,"Victoria Island, Nigeria",2021-11-30 23:29:28+00:00,1465825334654341125,74878865
65,It's December already there is a tailor who is ready to disappoint,"Minna, Nigeria",2021-11-30 23:29:19+00:00,1465825296712712196,997829272348831744
66,@jonmikesav8 Werey 😂,"Maiduguri, Nigeria",2021-11-30 23:29:05+00:00,1465825241616330760,930802680582242305
67,December is literally my best month from the year,"Victoria Island, Nigeria",2021-11-30 23:28:07+00:00,1465824994341134336,243998774
68,"The project is going to be a great one in the Algorand Ecosystem and the crypto space in time.
It's fast growing and really do have a dedicated team.

@AAdeyomo 
@iam_omoade
@Yusbiodun_Ahmed
@salaudeen_ya
@iam_omoade 

#ktnc #algorand #algo #NFTGiveaway https://t.co/pQWF6MZewT","Awka, Nigeria",2021-11-30 23:27:25+00:00,1465824821569220613,1264235056794669057
69,Happy Birth Month To Me 🥳,"Victoria Island, Nigeria",2021-11-30 23:27:16+00:00,1465824782126100485,243998774
70,Welcome to December 💃🏾💃🏾💃🏾,"Lagos, Nigeria",2021-11-30 23:26:20+00:00,1465824545814818819,147554487
71,Welcome to the New Month. No more struggling as you will be graced with the anointing of ease. Remember the *Siege is Over* Happy New Month and a Merry Christmas in advance. https://t.co/l5iMCy1dQO,RCCG Destiny Sanctuary Province 38,2021-11-30 23:25:08+00:00,1465824246651838474,1164643101618724880
72,December! Time for Christmas carols! 🎄 😍,"Uyo, Nigeria",2021-11-30 23:25:00+00:00,1465824210908065792,241106682
73,"Davido, Wizkid have brought male artistes into the limelight, what have Simi, Tiwa done for female upcoming artistes – Man writes extensively

https://t.co/N8rjPkjrFd
ENTERTAINMENT HOMEBASE
#simi #tiwasavavge #davido #wizkid https://t.co/jWcCpNJcTI","Anambra, Nigeria",2021-11-30 23:24:24+00:00,1465824061410648065,1360923280161521665
74,Fadas they suffer 🤣🤣😂 https://t.co/JIH6Y57afX,"Ilorin, Nigeria",2021-11-30 23:24:02+00:00,1465823968678621193,564836498
75,"You're God and your name is Yahweh
For all you have done for me I'm grateful 
#December1st
#JesusIsLord","Ikeja, Nigeria",2021-11-30 23:23:10+00:00,1465823749396213761,267622159
76,@iamAbiodunAA @Kynsofficial @Shawnifee @Obacruze @Alex_Houseof308 @alexlobaloba @OgbeniDipo @UncleMohamz @Fayokunmii @_DammyB_ @BhadmusAkeem Am really interested but i want to create time for it.......,"Ikeja, Nigeria",2021-11-30 23:23:05+00:00,1465823731624910853,1847490235
77,Happy New Month Fellas ...this month you will not be victim of sadness and sorrow in Jesus name,"Ilorin, Nigeria",2021-11-30 23:22:46+00:00,1465823651954053121,564836498
78,"@ridiousG @Mayoveli I mean if you think he’s lying please tell me why in Islam, women are not allowed to in the Mosques or Why they’re not allowed to stay in front of men during prayers 

let’s start with these two first 🤔","Ikeja, Nigeria",2021-11-30 23:22:39+00:00,1465823622199709698,2219633448
79,Happy New Month everyone,"Ikeja, Nigeria",2021-11-30 23:22:33+00:00,1465823597516185602,3591808576
80,Try watching anime for a start? https://t.co/8BNYrU1EMF,"Ilishan, Nigeria",2021-11-30 23:22:18+00:00,1465823530474516480,1190529793357438977
81,@AtyAdejo @vatican1801 @oil_shaeikh @AfamDeluxo Very annoying,"Abuja, Nigeria",2021-11-30 23:21:58+00:00,1465823447993384960,366065091
82,"December please be good to me, &amp; I wanna stop feeling lonely.","Ikeja, Nigeria",2021-11-30 23:21:22+00:00,1465823296994390018,242242220
83,@ridiousG @Mayoveli It simply means the whole Quran is a lie that’s what your statement implies,"Ikeja, Nigeria",2021-11-30 23:21:20+00:00,1465823289167826946,2219633448
84,"John Cusack takes the lead role in our next movie.
If you're a fan, this film will definitely be worth your time 😀
. 
𝐌𝐨𝐯𝐢𝐞 𝐍𝐢𝐠𝐡𝐭 𝐭𝐡𝐢𝐬 𝐒𝐚𝐮𝐫𝐝𝐚y &amp; 𝐒𝐮𝐧𝐝𝐚𝐲!
.
#𝐏𝐢𝐜𝐧𝐢𝐜𝐀𝐧𝐝𝐌𝐨𝐯𝐢𝐞𝐍𝐢𝐠𝐡𝐭𝐬 #Wuye #Abuja #AbujaTwitterCommunity https://t.co/QpX9q2wgmQ","Abuja, Nigeria",2021-11-30 23:21:18+00:00,1465823281215414283,1134911456028352519
