,tweet_text,initial_location,tweet_date,tweet_id,user_id
0,"SPEAKING AND TEACHING SERIOUS PEOPLE THAT PROFITABLE ONLINE BUSINESS YOU SMARTPHONE CAN DO.

IT'S NO MORE A STORY THAT SMARTPHONE IS A BLESSING TO OUR GENERATION.

PS: WHAT I AM ABOUT TO SHOW U STOPS NO GENDER, TRIBE, CLASS, RELIGION ETC.
CONNECT WITH ME https://t.co/peXQoI9UCv","Federal Capital Territory, Nigeria",2022-11-30 23:59:54+00:00,1598104566083760130,1540713782330245120
1,"@lizigoyam @Deji_Morafa I hope so, I don’t like the way dey r dragging both of them","Ibadan, Nigeria",2022-11-30 23:59:48+00:00,1598104539517026304,984565100936859651
2,I'm active https://t.co/Y8Huwxe81g,"Akwa Ibom, Nigeria",2022-11-30 23:59:45+00:00,1598104527361970177,1361381836342124547
3,@PraiseNana1 @AtuLoveE Everything about you is yummy,"Taraba, Nigeria",2022-11-30 23:59:43+00:00,1598104518977531904,1530209174885474307
4,"@Aminaruk It is paining him. He is just saying that to console himself. All the engagements expose his lie and gets him hard. If not, why did he block people like me? E dey pain am","Benin-City, Nigeria",2022-11-30 23:59:21+00:00,1598104429223641089,1266576740937355264
5,"@royalmiky1 @IyaboOttun @Don23846517 @TinubuMediaS @officialABAT @KashimSM @STinubu The same Tinubu that I supported and received one of the best education, health care system and every basic amenities that your governor denied you which makes you became a worthless being. 

Every agents of socialization worked against you and here is the result. ONKR","Magado, Nigeria",2022-11-30 23:59:20+00:00,1598104424660230145,1240670682
6,@FewchaWallet Awesome ❤️,"Bacita, Nigeria",2022-11-30 23:59:17+00:00,1598104412547092481,1372076859966504960
7,@YemieFash See yeeye mouth wheelbarrow tire wey no get tube...,"Federal Capital Territory, Nigeria",2022-11-30 23:59:15+00:00,1598104402489118720,2885806479
8,@FlaviaMisana @AtuLoveE Why not my dear,"Taraba, Nigeria",2022-11-30 23:59:09+00:00,1598104377331712000,1530209174885474307
9,@Olamide45216 @IlugbemiD @Ekitipikin We plenty wey dey refresh fa 😫😫,"Nassarawa, Nigeria",2022-11-30 23:59:07+00:00,1598104370285252609,742933022920560641
10,@MaheedMuazu Great,"Dabai, Nigeria",2022-11-30 23:59:03+00:00,1598104352610480128,1580718084867883008
11,@Psalmuel84 @seyi_laleye @mr_asiwaju @AyanbisiAT @AdeolaFayehun @ChicagoState @officialABAT @akomscopy @9lives881 I don’t respond to olodo posts coz It doesn’t make any sense. You wey understand emptiness fit help me explain give am,"Awka, Nigeria",2022-11-30 23:58:50+00:00,1598104295542779904,481273886
12,Just posted a photo @ Port Harcourt https://t.co/4dFshg7hnc,"Port Harcourt, Nigeria",2022-11-30 23:58:40+00:00,1598104253851209729,1529916645040345105
13,"Special Birthday S/O to The Queen; @bigbabydee 🎉💝
Wishing you an exceptional year filled with all the beautiful things in the world 💓😘🤗
#kingsizebirthdayso 

#plussizesupportcommunity #kingsizesupport #kingsizekingdom https://t.co/GRNdObi3p9","Ikeja, Nigeria",2022-11-30 23:58:34+00:00,1598104230413406210,1398309315803594757
14,@AtuLoveE Beautiful u My dear,"Taraba, Nigeria",2022-11-30 23:58:33+00:00,1598104226454196224,1530209174885474307
15,Guess this dude fucked with the wrong bitch https://t.co/vFCzY0Iswf,"Benin-City, Nigeria",2022-11-30 23:58:32+00:00,1598104223664992256,2155477552
16,"@Gisthouseapp 2175326446
UBA
Thank you sir for morning blessing","Gambari, Nigeria",2022-11-30 23:58:27+00:00,1598104201577783296,1582687355911258113
