,tweet_text,initial_location,tweet_date,tweet_id,user_id
10,@theamycoop @jimwaterson Sure this man is a hero but what about the authorities that left this terrorist on the street thinking that he will reform.  They are only practicing their religion,"Mumbai, India",2019-11-30 23:57:16+00:00,1200926803583389701,120358851
11,"Retirement Function of 30 years service in Security Department. @ Trident, Chennai https://t.co/WGALbhTqsS","Sholinganallur, India",2019-11-30 23:57:14+00:00,1200926795454992385,3225224245
12,"@PAVLeader Please let us know, how to learn these things.
I mean any book, video or other sources.
It will be of great help!","Allahabad Outer, India",2019-11-30 23:56:35+00:00,1200926630941622272,720908847720730624
13,@BBMPCOMM @CMofKarnataka @csogok @swachhbharat @SwachSurvekshan @sundarablru @BBMP_MAYOR @KarnatakaVarthe Your presence on the ground will inspire many to work harder for public good. Kudos 5o to you sir.,"Bengaluru South, India",2019-11-30 23:56:22+00:00,1200926577443233792,145587407
14,memorable moments https://t.co/uqJ383UaVz,"Barmer, India",2019-11-30 23:56:18+00:00,1200926561047732225,1108387478501761025
15,"@AGANDHIG

Good evening Anjali.

Wishing you a very happy birthday.

God bless you my dear.

Please enjoy your day and pray for happiness and peace all over the world. https://t.co/SwGwDHRJEb","Faridabad, India",2019-11-30 23:56:11+00:00,1200926529116487680,416912120
16,"@thinkindiaorg @AshishSainram @gsundaram @ABVPVoice @iommpriyadarshi @subbiah_doctor @GaneshTurerao @nidhitripathi92 @Rahulnlulko @raghu_shiv It looks like  one of the main reasons for the incident is alcohol influence ,everyone should demand banning liquor to reduce such happenings.... more preventive measures need to be implemented....","Rajendra Nagar, India",2019-11-30 23:56:00+00:00,1200926485629915136,1142779693659316231
17,"The essence of medicine lies in practicing and spreading awareness!
Fight hard, Spread education!!
Teach the importance of life to everyone!
#raise_ur_voice #doctors @BoriaMajumdar @bonysengupta @KoushaniMukher1 @imVkohli @SGanguly99 @singer_shaan @Ri_flect @sayan_rocking https://t.co/xk99glZdLZ","Kolkata, India",2019-11-30 23:55:59+00:00,1200926478122139648,383210785
18,@smitadeshmukh @ShefVaidya This is bound to increase under the present govt,"Trissur, India",2019-11-30 23:54:46+00:00,1200926174429339650,1102197580820148224
19,"@pankhuripathak Best wishes to both of you for entering the married life, congratulations @anil100y  @pankhuripathak 
#happymarrige","Jhansi, India",2019-11-30 23:53:39+00:00,1200925890458161152,955389947342704641
20,"A @suhailmyself Presents

. #mobilephotography

➖➖➖➖➖➖➖➖➖➖➖

. #shotonrealme3
➖➖➖➖➖➖➖➖➖➖➖

Clicked by @suhailmyself
➖➖➖➖➖➖➖➖➖➖➖
Please visit my gallery to see more !

PHOTOGRAPHY PASSION
Fan of #salmankhan

Always… https://t.co/kg6IPkW0WN","New Delhi, India",2019-11-30 23:53:34+00:00,1200925870354923520,849658745189806080
21,"Are there any active Pokémon Go players here that I'm not friends with yet?

These gifts from India ain't gonna unwrap themselves!

Add me: 3437 5466 0190","New Delhi, India",2019-11-30 23:53:19+00:00,1200925808044527616,44905802
22,"I think it’s the right time!
Let’s bring back the ‘black money stashed abroad’ and boost the economy !!
@nsitharaman @sgurumurthy @jamewils","Madurai North, India",2019-11-30 23:53:18+00:00,1200925803086614528,3007797871
23,@pujatiwariBJP Good morning my dear https://t.co/AuqFap0ScI,"Faridabad, India",2019-11-30 23:53:11+00:00,1200925773294555137,416912120
24,"Please watch and thi k what we can do to stop such crimes. 

#PriyankaReddyRIP https://t.co/2bcYvLfu5x","Greater Noida, India",2019-11-30 23:53:10+00:00,1200925771130228736,701595855493603329
25,After long time go to New Dellhi..... waiting at airport #Kolkata,Gate No. 14,2019-11-30 23:52:52+00:00,1200925694605160448,99973752
26,@anil_prongs Bro 😂 🤣 😆 good morning,"Tirupati, India",2019-11-30 23:50:44+00:00,1200925160187936768,230113966
27,"#GodMorningSunday 
Now say God mourning not good morning. Kabir saheb is real God with proof in our Holi book you must watch sadhna Tv at 7:30pm. https://t.co/SntpxWvy4J","Madhya Pradesh, India",2019-11-30 23:50:32+00:00,1200925106161119232,989531468622786561
28,"@CREDAINCR @FinancialXpress RogueBuilders &amp; utmost Corrupt NoidaAuthority are 'hand in glove' in cheating/looting/financialy-raping naive HomeBuyers. On my complaint for Mis-Selling/ IncreasedDensity/ PoorQuality/ CurtailedAmenities/ Cond'l OC/ UndueDelay, Supertech resold Capetown/CS-9/202 w/o info refund.","New Delhi, India",2019-11-30 23:50:27+00:00,1200925086955405313,233624887
29,"@CREDAINCR RogueBuilders &amp; utmost Corrupt NoidaAuthority are 'hand in glove' in cheating/looting/financialy-raping naive HomeBuyers. On my complaint for Mis-Selling/ IncreasedDensity/ PoorQuality/ CurtailedAmenities/ Cond'l OC/ UndueDelay, Supertech resold Capetown/CS-9/202 w/o info refund.","New Delhi, India",2019-11-30 23:50:11+00:00,1200925018487574528,233624887
30,"@pujatiwariBJP Thanks Puja.
God bless you. https://t.co/dNiPvgE7wm","Faridabad, India",2019-11-30 23:50:05+00:00,1200924994890416130,416912120
31,what happened between Siddharth and Rashami? were they in a relationship? https://t.co/PyJz9jbbMl,"Bengaluru South, India",2019-11-30 23:49:44+00:00,1200924906277355520,95404086
32,"@CREDAINCR @UPRERAofficial @PMOIndia @MoHUA_India @Secretary_MoHUA @HardeepSPuri RogueBuilders &amp; utmost Corrupt NoidaAuthority are 'hand in glove' in cheating/looting/financialy-raping naive HomeBuyers. On my complaint for Mis-Selling/ IncreasedDensity/ PoorQuality/ CurtailedAmenities/ Cond'l OC/ UndueDelay, Supertech resold Capetown/CS-9/202 w/o info refund.","New Delhi, India",2019-11-30 23:49:34+00:00,1200924866494398465,233624887
33,"@CREDAINCR @ZeeBusiness RogueBuilders &amp; utmost Corrupt NoidaAuthority are 'hand in glove' in cheating/looting/financialy-raping naive HomeBuyers. On my complaint for Mis-Selling/ IncreasedDensity/ PoorQuality/ CurtailedAmenities/ Cond'l OC/ UndueDelay, Supertech resold Capetown/CS-9/202 w/o info refund.","New Delhi, India",2019-11-30 23:49:04+00:00,1200924738144497664,233624887
34,@udupitraffic Problem is with the mechanics of a 3 wheel vehicle 😛,"Udupi, India",2019-11-30 23:48:56+00:00,1200924706620051456,82812223
35,🇮🇳Jai hind 🇮🇳 🇮🇳 https://t.co/4MSV781GD6,"Barmer, India",2019-11-30 23:48:46+00:00,1200924664928669696,1108387478501761025
36,"@CREDAINCR @RBI @PMO_India @MoHUA_India @HardeepSPuri RogueBuilders &amp; utmost Corrupt NoidaAuthority are 'hand in glove' in cheating/looting/financialy-raping naive HomeBuyers. On my complaint for Mis-Selling/ IncreasedDensity/ PoorQuality/ CurtailedAmenities/ Cond'l OC/ UndueDelay, Supertech resold Capetown/CS-9/202 w/o info refund.","New Delhi, India",2019-11-30 23:48:46+00:00,1200924662806413313,233624887
37,"@CREDAINCR @PMO_India @MoHUA_India @HardeepSPuri RogueBuilders &amp; utmost Corrupt NoidaAuthority are 'hand in glove' in cheating/looting/financialy-raping naive HomeBuyers. On my complaint for Mis-Selling/ IncreasedDensity/ PoorQuality/ CurtailedAmenities/ Cond'l OC/ UndueDelay, Supertech resold Capetown/CS-9/202 w/o info refund.","New Delhi, India",2019-11-30 23:48:35+00:00,1200924618015424512,233624887
38,"@CREDAINCR @manojgaur RogueBuilders &amp; utmost Corrupt NoidaAuthority are 'hand in glove' in cheating/looting/financialy-raping naive HomeBuyers. On my complaint for Mis-Selling/ IncreasedDensity/ PoorQuality/ CurtailedAmenities/ Cond'l OC/ UndueDelay, Supertech resold Capetown/CS-9/202 w/o info refund.","New Delhi, India",2019-11-30 23:48:07+00:00,1200924500541370368,233624887
39,@DOPPW_India @PIB_India @DrJitendraSingh @PIBPersMin Let us know the procedure to be followed for those of us in Manipur to avail DLC,"Churachandpur, India",2019-11-30 23:47:57+00:00,1200924458694787072,238850160
40,"Rs 2,000 notes not much in use, can be taken out of circulation: S C Garg https://t.co/40XST9HnIT","Bengaluru South, India",2019-11-30 23:47:37+00:00,1200924372124368896,95404086
41,"@CREDAINCR RogueBuilders &amp; utmost Corrupt NoidaAuthority are 'hand in glove' in cheating/looting/financialy-raping naive HomeBuyers. On my complaint for Mis-Selling/ IncreasedDensity/ PoorQuality/ CurtailedAmenities/ Cond'l OC/ UndueDelay, Supertech resold Capetown/CS-9/202 w/o info refund.","New Delhi, India",2019-11-30 23:47:36+00:00,1200924368089387008,233624887
42,Good morning i🌹🌹🌹🌹🌹🌹🌹 https://t.co/RuVHsUJXgo,"Navi Mumbai, India",2019-11-30 23:47:15+00:00,1200924279870672896,2940427413
43,"@CREDAINCR RogueBuilders &amp; utmost Corrupt NoidaAuthority are 'hand in glove' in cheating/looting/financialy-raping naive HomeBuyers. On my complaint for Mis-Selling/ IncreasedDensity/ PoorQuality/ CurtailedAmenities/ Cond'l OC/ UndueDelay, Supertech resold Capetown/CS-9/202 w/o info refund.","New Delhi, India",2019-11-30 23:47:10+00:00,1200924259981254656,233624887
44,"@CREDAINCR @jaxayshah RogueBuilders &amp; utmost Corrupt NoidaAuthority are 'hand in glove' in cheating/looting/financialy-raping naive HomeBuyers. On my complaint for Mis-Selling/ IncreasedDensity/ PoorQuality/ CurtailedAmenities/ Cond'l OC/ UndueDelay, Supertech resold Capetown/CS-9/202 w/o info refund.","New Delhi, India",2019-11-30 23:46:52+00:00,1200924183426781184,233624887
45,Karnataka farmer paints tiger stripes on dog to save crop from monkeys https://t.co/WZq3PeqUDU,"Bengaluru South, India",2019-11-30 23:46:33+00:00,1200924104527769600,95404086
46,@ToddTrotter3 Yes lord. Thank you Jesus . Happy December brother. God bless you too,balepura,2019-11-30 23:46:21+00:00,1200924053164318722,878596933488484354
47,"#mona_lisa #Ronaldo_the_Vinci. Drawing Monalisa @ Sam Higginbottom University of Agriculture, Technology and Sciences https://t.co/xfMBCVrlfG","Karchana, India",2019-11-30 23:46:16+00:00,1200924032574599174,3404775618
48,"@CREDAINCR @UPRERAofficial RogueBuilders &amp; utmost Corrupt NoidaAuthority are 'hand in glove' in cheating/looting/financialy-raping naive HomeBuyers. On my complaint for Mis-Selling/ IncreasedDensity/ PoorQuality/ CurtailedAmenities/ Cond'l OC/ UndueDelay, Supertech resold Capetown/CS-9/202 w/o info refund.","New Delhi, India",2019-11-30 23:46:05+00:00,1200923986026057729,233624887
49,"@CREDAINCR RogueBuilders &amp; utmost Corrupt NoidaAuthority are 'hand in glove' in cheating/looting/financialy-raping naive HomeBuyers. On my complaint for Mis-Selling/ IncreasedDensity/ PoorQuality/ CurtailedAmenities/ Cond'l OC/ UndueDelay, Supertech resold Capetown/CS-9/202 w/o info refund.","New Delhi, India",2019-11-30 23:45:37+00:00,1200923869298618370,233624887
50,Winter season and home 🏠 always a 👌 feeling,"Tirupati, India",2019-11-30 23:45:35+00:00,1200923863720181761,230113966
51,Nice https://t.co/G3pce7Vua7,"Rajasthan, India",2019-11-30 23:45:23+00:00,1200923812151189504,856847858816868352
52,"@CREDAINCR @JAGDAMBIKAPAL RogueBuilders &amp; utmost Corrupt NoidaAuthority are 'hand in glove' in cheating/looting/financialy-raping naive HomeBuyers. On my complaint for Mis-Selling/ IncreasedDensity/ PoorQuality/ CurtailedAmenities/ Cond'l OC/ UndueDelay, Supertech resold Capetown/CS-9/202 w/o info refund.","New Delhi, India",2019-11-30 23:45:05+00:00,1200923736741777409,233624887
53,"@CREDAINCR RogueBuilders &amp; utmost Corrupt NoidaAuthority are 'hand in glove' in cheating/looting/financialy-raping naive HomeBuyers. On my complaint for Mis-Selling/ IncreasedDensity/ PoorQuality/ CurtailedAmenities/ Cond'l OC/ UndueDelay, Supertech resold Capetown/CS-9/202 w/o info refund.","New Delhi, India",2019-11-30 23:44:42+00:00,1200923637923975168,233624887
54,@realpigfarming Congratulations mr Dean,"Hosakote, India",2019-11-30 23:44:33+00:00,1200923601500684289,878596933488484354
55,#jenasenani.. Rayalasemma Terra.. From today... ✊✊✊✊ https://t.co/KSz5DSvTVP,"Andhra Pradesh, India",2019-11-30 23:44:14+00:00,1200923522924564480,922033723435991040
56,@SuprajaKilari Looks like my Sunday non veg times started with this pic 😋,"Tirupati, India",2019-11-30 23:43:48+00:00,1200923412522098688,230113966
57,"@Sheewa10 The mind😇 is a weapon🏹🔫!!
Keep it 👈🏻loaded💯

Good Morning 🌞💯🌞💯
Wish you a lovely day ahead.","Faridabad, India",2019-11-30 23:43:47+00:00,1200923410420731904,416912120
58,"Good morning friends, have a blessed Sunday. https://t.co/SZ7m2QIJus","Kolkata, India",2019-11-30 23:43:07+00:00,1200923240756985861,1045977402822684672
59,"@BachchaniBharti The mind😇 is a weapon🏹🔫!!
Keep it 👈🏻loaded💯

Good Morning 🌞💯🌞💯
Wish you a lovely day ahead.","Faridabad, India",2019-11-30 23:42:59+00:00,1200923206237835266,416912120
60,Screwing up the economy by having a lameduck no subject matter expertise finance minister whose one time budget caused a partial meltdown of markets should be the biggest concern. Most infrastructure projects today are at a standstill. What vikas? https://t.co/O1T9OzqKcw,"Udupi, India",2019-11-30 23:40:56+00:00,1200922692410429440,82812223
61,Good #MorningNutrition https://t.co/bpaADAeYcX,"Pondicherry, India",2019-11-30 23:40:53+00:00,1200922679911436288,68977380
62,Should be replicated. https://t.co/GEsT4Mbckv,"Hyderabad, India",2019-11-30 23:40:23+00:00,1200922554304610304,38111036
63,"The biggie is coming. @SVFsocial

#Golondaaz https://t.co/RTtGK9ml8O","Santiniketan, India",2019-11-30 23:39:53+00:00,1200922429033349120,774214941104607232
64,@bishnoikuldeep @bbhavyabishnoi @oxbridgeindia Congratulations,"Hisar, India",2019-11-30 23:38:27+00:00,1200922065282490368,1041300933563437057
